WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,year,month,day,team_analyzed,local_team,visitor_team
-1.0,1.8288263325125662,0.5478535350415938,0.6436564619134112,-0.21756595968005885,-0.693763101698594,-1.810862408209851,0.5882845551926201,-1.143140692613698,-1.6418208019589349,-0.17139602956715264,1.230506907211109,0.9099534997827058,0.7542576002236377,-0.024836930219118758,-2.3904627870394584,-1.9457014813591171,-0.47679525811374834,0.5813374551331109,-1.1783476940051787,1.625614780746639,1.5155171112811465,-0.3796866599059777,0.8442825120987976,-0.6390385902390571,0.5682747826056667,-0.9827263689309657,0.6274335737646747,-0.975983950538631
-1.0,1.8288263325125662,0.47310533451914266,0.6912572390161508,-0.21756595968005885,-0.123015763375936,-0.29919110065822724,0.0546928707858449,-0.1286632981003588,0.21317966172728425,-0.33247867835348754,-0.7035031504032065,-0.11070390469938428,-1.6297417853895284,0.2285433315776799,0.00507024651589197,0.13836611416020086,-0.28860150783840843,-0.0650253176391719,-0.3655254116042162,1.1248294049415026,-0.4000339284362545,-0.45875830203520174,0.8442825120987976,-0.6390385902390571,0.3541128992063179,-0.9827263689309657,-0.5275288293507362,-0.975983950538631
1.0,1.8288263325125662,0.39835713399669154,0.7388580161188902,-0.21756595968005885,0.2574824621725027,0.38793222095614716,-0.01890598223577825,0.12495605052797595,0.21317966172728425,-0.010313380780817031,-0.5276840542564506,-0.54812850662028,-0.037069926933673295,2.0022051641552703,0.18934201832784198,1.3292618830283824,1.028754744088971,1.2277002279053935,0.8537080119972275,1.625614780746639,1.2760732313164713,0.015671550740142343,0.8442825120987976,-0.6390385902390571,0.13995101580696911,-0.9827263689309657,-0.8740175502853595,-0.975983950538631
-1.0,1.7538805080719624,0.39835713399669154,0.7071241647170639,-0.21756595968005885,1.2087280260435995,0.8002062139247718,0.6802831214696503,-0.3822826467286936,-0.5002820550751077,-0.08465921868220269,-0.3518649581096946,-0.6939367072605787,1.0046777037544328,-0.27821719201591744,-0.17920152529605804,-0.3082197991653673,2.5343047462916903,1.2277002279053935,1.2601191531977087,0.8744367170389343,0.31829771145777086,0.7273163299031584,0.8442825120987976,-0.6390385902390571,-0.07421086759237965,-0.9827263689309657,-0.9895137905969006,1.4508594646522655
1.0,1.7538805080719624,0.32360893347424036,0.7600139170534411,-0.21756595968005885,0.44773157494672206,-0.574040429303977,0.9194793937899289,-0.1286632981003588,-0.9283590851565429,0.7331449982330389,2.285421484091645,2.3680355061856915,0.0731149186198765,-0.5315974538127161,-0.5477450689199581,-0.7548057124909354,0.6523672435382912,-0.38820670402531327,0.040885729596265,-0.3775267224739067,-0.8789216883656047,1.3598894669369506,0.8442825120987976,-0.6390385902390571,-0.18129180929205402,-0.9827263689309657,-0.9895137905969006,-0.5137280619308412
-1.0,1.6789346836313586,0.32360893347424036,0.7282800656516147,-0.21756595968005885,-1.0742613272470327,-0.024341772012477496,-1.1780879173263579,-1.6503793898703676,-1.0710514285170214,-1.5715759767099142,-0.17604586196293864,0.0351042959409143,-0.5479269381364951,0.2285433315776799,-0.5477450689199581,-0.3082197991653673,-1.229570259215108,0.25815606874696945,-0.3655254116042162,-0.8783120982790431,-0.6394778084009296,-1.4866896497151139,0.8442825120987976,-0.6390385902390571,-0.3954536926914028,-0.9827263689309657,-0.9895137905969006,-0.16703614547499882
1.0,1.6789346836313586,0.24886073295178918,0.7811698179879919,-0.21756595968005885,1.9697244771404767,-0.43661576498110216,2.5202544470102524,1.139433445041315,-0.7856667417960645,2.5174451078662927,0.17559233033057328,-0.2565121053396829,1.1849801782966052,-0.5315974538127161,0.18934201832784198,-0.15935782805684456,1.028754744088971,-0.7113880904114546,0.040885729596265,-0.3775267224739067,-0.1605900484715794,2.071534246099967,0.8442825120987976,-0.6390385902390571,-0.6096155760907516,-0.9827263689309657,0.9739222946992979,-0.975983950538631
-1.0,1.603988859190755,0.24886073295178918,0.7547249418198033,-0.21756595968005885,-0.31326487615015536,1.0750555425705215,-1.0308902112831106,-0.3822826467286936,0.3558720050877626,-0.7413807868111086,-1.0551413426967184,-0.2565121053396829,-2.3209012711345216,0.7353038551712772,0.18934201832784198,0.584952027485769,-0.8531827586644282,-1.6809322495698786,0.44729687079674624,-1.6294901619867477,-0.1605900484715794,-0.8541165126813218,0.8442825120987976,-0.6390385902390571,-0.7166965177904259,-0.9827263689309657,0.9739222946992979,-0.975983950538631
1.0,1.603988859190755,0.17411253242933802,0.8076146941561806,4.145006645628683,2.9209700410115733,1.0750555425705215,2.20745932166835,1.9002914909263193,0.3558720050877626,2.0465881344908516,-0.5276840542564506,-0.54812850662028,-0.037069926933673295,-0.7849777156095147,-0.5477450689199581,-0.9036676835994581,3.47527349766839,-0.0650253176391719,-0.7719365528046974,-1.1287047861816113,0.797185471387121,2.783179025262983,0.8442825120987976,-0.6390385902390571,-0.9308584011897747,-0.9827263689309657,-0.9895137905969006,0.5263476874366859
1.0,1.5290430347501511,0.17411253242933802,0.7758808427543542,-0.21756595968005885,-0.31326487615015536,-0.29919110065822724,-0.14770397502362054,-0.3822826467286936,-0.35758971171462933,-0.20856894851784477,1.230506907211109,1.201569901063303,0.1832997641734263,-0.024836930219118758,0.373613790139792,0.28722808526872357,0.27597974298761135,-1.034569476797596,1.2601191531977087,-0.12713403457133848,-1.1183655683302798,0.17381483499859038,0.8442825120987976,-0.6390385902390571,-1.1450202845891233,-0.9827263689309657,-0.9895137905969006,0.7574756317405807
-1.0,1.4540972103095473,0.17411253242933802,0.7441469913525279,-0.21756595968005885,-0.123015763375936,-0.43661576498110216,0.16509115031828114,-0.3822826467286936,-0.35758971171462933,-0.20856894851784477,-1.4067795349902303,-1.277169509821773,-0.8985150830796081,-0.7849777156095147,-0.5477450689199581,-0.9036676835994581,0.08778599271227143,0.9045188415192522,-1.1783476940051787,-0.6279194103764749,-0.1605900484715794,-0.8541165126813218,0.8442825120987976,-0.6390385902390571,-1.4662631096881464,-0.9827263689309657,-1.566994992154606,-0.975983950538631
1.0,1.4540972103095473,0.09936433190688686,0.8023257189225428,-0.21756595968005885,1.0184789132693801,-0.711465093626852,1.6922673505169827,0.8858140964129803,-0.9283590851565429,2.3315805131128298,1.0546878110643532,1.3473781017036015,-0.3976748760180181,-0.27821719201591744,1.2949726491995421,0.8826759697028144,0.27597974298761135,-1.034569476797596,1.2601191531977087,1.3752220928440708,-0.1605900484715794,1.5971043933246227,0.8442825120987976,-0.8576273786061227,1.3178413745033872,-0.9827263689309657,1.5514034962570034,-0.975983950538631
-1.0,1.3791513858689437,0.09936433190688686,0.7705918675207165,-0.21756595968005885,1.0184789132693801,2.1744528571535207,-0.36850053408849304,-1.143140692613698,-0.5002820550751077,-1.1750648412358577,-1.4067795349902303,-1.56878591110237,0.3636022387155976,0.7353038551712772,1.4792444210114921,1.626985825245428,0.27597974298761135,-0.0650253176391719,-1.1783476940051787,-0.12713403457133848,-0.4000339284362545,-0.1424717335183057,0.8442825120987976,-0.8576273786061227,1.210760432803713,-0.9827263689309657,-0.29653634872765405,-0.975983950538631
1.0,1.3791513858689437,0.0246161313844357,0.8287705950907315,-0.21756595968005885,2.159973589914696,0.662781549601897,1.7658662035386048,-1.3967600412420327,-2.3552825187613267,0.26228802485759706,-1.0551413426967184,-1.1313613091814743,0.0430645061961811,0.7353038551712772,-0.17920152529605804,0.28722808526872357,2.3461109960163506,-0.0650253176391719,-0.3655254116042162,1.3752220928440708,0.557741591422446,0.8854596141616065,0.8442825120987976,-0.8576273786061227,0.8895176077046898,-0.9827263689309657,0.2809448528300514,-0.975983950538631
-1.0,1.3042055614283399,0.0246161313844357,0.7970367436889051,-0.21756595968005885,-1.4547595527954713,-0.574040429303977,-1.2516867703479821,0.6321947477846456,0.49856434844824105,0.3738067817096756,-0.17604586196293864,-0.11070390469938428,-0.1973387931933821,0.2285433315776799,0.00507024651589197,0.13836611416020086,0.27597974298761135,-0.7113880904114546,-1.5847588352056599,1.625614780746639,-0.1605900484715794,-1.0913314390689939,0.8442825120987976,-0.8576273786061227,0.675355724305341,-0.9827263689309657,-0.9895137905969006,-0.5137280619308412
1.0,1.3042055614283399,-0.05013206913801546,0.8605044464925578,-0.21756595968005885,1.3989771388178187,1.2124802068933964,0.5882845551926201,1.39305279366965,0.7839490351691978,1.0181373768550173,-0.8793222465499625,-0.8397449079008772,-0.3175404428881637,1.2420643787648744,1.110700877387592,1.626985825245428,0.46417349326295126,-1.6809322495698786,-0.7719365528046974,-0.12713403457133848,-1.1183655683302798,1.2017461826785025,0.8442825120987976,-0.8576273786061227,0.46119384090599225,-0.9827263689309657,-0.9895137905969006,1.6819874089561604
